dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
luh,sandia_to_luh,gaussian_process,50,355.3598109419811,38.00764073450614,292.20390234999945,420.76924258362635,71.4813660242335,12.083054986609561,64.08802166276708,79.0251119403629,-0.4938522707030556,0.23417425194692335,-0.771079088255314,-0.29064481404748893,5
luh,sandia_to_luh,stacking,50,374.5659127639964,11.756073654184062,309.5110346029592,441.7278155480567,77.85645595713288,3.0535350822010887,70.11491317557201,85.73258960226102,-0.6111677436123639,0.10039416810613813,-0.923559350890202,-0.38251274341293495,5
luh,sandia_to_luh,elastic_net,100,278.8939312465107,11.694303610029666,222.43764062754835,337.47033689538495,52.8724341222225,3.17195486028691,45.604510027003855,60.34161330632863,-0.047968828919888365,0.08099615743008667,-0.24295063243276555,0.10418313559121024,5
luh,sandia_to_luh,pls,100,250.14894266912697,28.42205028252287,198.9119196982075,303.4097282228,45.48803725335226,5.479030224938323,39.228100412001204,51.91216035470859,0.127854704613957,0.17105124993821222,-0.03663453296208374,0.2620397775713307,5
luh,sandia_to_luh,random_forest,100,298.14743044463313,11.620283894532317,243.87408503456354,355.4619956445714,57.620693595912186,3.773631356429199,51.66355090092018,63.84516797889781,-0.08624625639753203,0.04948057785676054,-0.29327500649451943,0.0755737826219964,5
luh,sandia_to_luh,xgboost,100,385.279863760652,47.46337716862912,307.02998615649454,472.47610522590946,65.48582259180995,7.900207362181648,56.69492867387565,74.72348132048546,-1.0522487639269091,0.5779493162688043,-1.7733517674110828,-0.5071408133523259,5
luh,sandia_to_luh,catboost,100,249.7641684187682,54.94633415552776,198.8134665684366,302.97945446047237,45.77078814664304,11.416438846846962,40.275296153825664,51.37111518956986,0.12897627394743366,0.3230714543572131,-0.04227892781524034,0.2707802309526584,5
luh,sandia_to_luh,gaussian_process,100,288.94131406190826,28.051344049142507,230.48731088095207,349.20755958433614,50.00336597271844,6.627469942791619,43.08076354007155,56.80432981964177,-0.13082214098163752,0.18522750380094477,-0.34402213278876215,0.03117982205619927,5
luh,sandia_to_luh,stacking,100,316.7267306046256,9.762840954138868,258.44197434382403,377.111799879632,60.87306783006426,2.7137552250111185,54.19009590616397,67.71550038089389,-0.2199759341073145,0.09095301948398254,-0.4553816585859892,-0.042512052410599105,5
matr,luh_to_matr,elastic_net,50,853672677.2612779,104968897.02652562,799157507.4149642,904621121.7677368,199.59650366148526,0.7498343098892541,199.1644286650858,199.94114232264016,-6469721198744.151,863454867047.7222,-9399581707079.201,-4819088266994.205,5
matr,luh_to_matr,pls,50,926529548.306567,36145858.18039057,881165900.9820998,964596977.6505058,199.21638601637514,1.5473795618612316,198.2485854405843,199.93185298529914,-7070492081314.919,300392057248.5175,-10231551285120.936,-5272190956559.524,5
matr,luh_to_matr,random_forest,50,296.99625203189265,13.280061589278107,255.21549463020773,342.41082610932483,38.39098704153304,1.2631935410972246,33.53918294766484,43.53800803282424,-0.1699976950865894,0.059836768164836115,-0.3544296513409065,-0.05855767014670258,5
matr,luh_to_matr,xgboost,50,342.28008059136573,58.98738366400312,298.0453218777401,389.1848434534459,42.92469874701613,5.059546849299945,37.930555511663975,48.12518990320986,-0.47695543138310104,0.3275111552968073,-0.8140305304819154,-0.27199006302264,5
matr,luh_to_matr,catboost,50,299.93175505063266,19.138562069942353,257.5224779552789,344.21017237872707,38.29497745178767,1.8550325212033651,33.394555298174154,43.47969740189875,-0.1642022593733501,0.10772300449218165,-0.35372996918551947,-0.059247748044593505,5
matr,luh_to_matr,gaussian_process,50,389.06670970094575,4.334718598787566,333.36624199296574,450.10187556422613,56.48369554712806,0.9556660635656534,50.61743407557807,62.43782212553759,-1.075523010444112,0.027514642297938326,-1.4412765934039269,-0.8258649437051553,5
