direction,source,target,model,n_cycles,MAE_mean_raw,SMAPE_mean_raw,R2_mean_raw,MAE_std_raw,SMAPE_std_raw,R2_std_raw,MAE_mean_capnorm,SMAPE_mean_capnorm,R2_mean_capnorm,MAE_std_capnorm,SMAPE_std_capnorm,R2_std_capnorm,delta_MAE_capnorm_minus_raw,delta_SMAPE_capnorm_minus_raw,delta_R2_capnorm_minus_raw,MAE_pct_change_capnorm_vs_raw,capnorm_better_MAE,capnorm_better_R2
luh_to_hust,luh,hust,xgboost,100,532.6776459136566,42.5232920274269,-3.8567773352662535,134.4369719063374,13.55801225377494,2.021741882856174,336.3475203873275,24.415514512359497,-1.1997870203826655,82.23246005784938,7.144504058719807,0.99681667432098,-196.33012552632914,-18.1077775150674,2.656990314883588,-36.857211304518096,True,True
luh_to_matr,luh,matr,catboost,50,299.93175505063266,38.29497745178767,-0.1642022593733501,19.138562069942353,1.8550325212033651,0.1077230044921816,359.7111930799646,43.68508042108842,-0.4903264186851839,47.7078937665783,4.2869021659207505,0.2276804547069418,59.779438029331914,5.390102969300749,-0.3261241593118338,19.931013313091945,False,False
luh_to_matr,luh,matr,elastic_net,50,853672677.2612786,199.5965036614853,-6469721198744.159,104968897.02652572,0.7498343098892541,863454867047.7235,707040556.7902942,198.98177192935688,-5266481978579.649,98650954.34523878,0.2498214341337753,821741707451.6198,-146632120.47098446,-0.6147317321284049,1203239220164.5098,-17.176621013736113,True,True
luh_to_matr,luh,matr,gaussian_process,50,389.06670970094575,56.48369554712806,-1.075523010444112,4.334718598787566,0.9556660635656534,0.0275146422979383,611.0246103815019,59.49870550679983,-13.764067892786167,246.69119193719996,2.176662390154142,18.897189366814427,221.95790068055618,3.0150099596717723,-12.688544882342056,57.048802980641305,False,False
luh_to_matr,luh,matr,pls,50,926529548.3065678,199.2163860163751,-7070492081314.93,36145858.18039061,1.5473795618612316,300392057248.5179,749131734.4991837,198.87414056822792,-5603388615449.4,93833723.54289038,0.5794895922839969,784403309393.2998,-177397813.80738413,-0.34224544814719593,1467103465865.5293,-19.146482066504717,True,True
luh_to_matr,luh,matr,random_forest,50,296.99625203189254,38.39098704153304,-0.1699976950865887,13.280061589278228,1.2631935410972377,0.0598367681648355,506.1756910120477,55.55335429283225,-1.5118062907691716,47.6540640507467,3.3486275554566043,0.4055459933128401,209.17943898015517,17.162367251299216,-1.341808595682583,70.43167634239799,False,False
luh_to_matr,luh,matr,stacking,50,283.1971165029081,36.62190770708998,-0.104370722733867,6.717525670342171,0.8175518243214196,0.0734421429902309,287.8085118685929,37.371688847284574,-0.1734956979649298,11.616267845406153,1.9274936002372705,0.1741051719059479,4.611395365684814,0.7497811401945924,-0.06912497523106281,1.6283341520666437,False,False
luh_to_matr,luh,matr,xgboost,50,342.28007803037184,42.9246984231697,-0.4769554112204989,58.98738335014656,5.059546862098323,0.3275111492577529,590.8772323016973,59.83408786173902,-2.606158328158936,181.51435144071,12.43913693409828,1.6738807954088626,248.59715427132545,16.90938943856932,-2.1292029169384374,72.62974687333876,False,False
luh_to_matr,luh,matr,catboost,100,299.89691915254963,38.0136561973828,-0.114736272769577,41.81459451490168,4.007217190892344,0.201756075025563,398.7004468561316,46.54341541790385,-0.671307507134916,76.44399851654599,6.455250917672108,0.4762732061333548,98.80352770358195,8.52975922052105,-0.5565712343653391,32.945829514615056,False,False
luh_to_matr,luh,matr,elastic_net,100,916987469.0224998,199.99161135312383,-6970277304238.266,10446216.393597892,0.0018229543166135,65465432633.61263,925410145.4659072,199.9903971282253,-7044985103445.722,10087753.304749466,0.0033464417504516,87817668545.38515,8422676.443407416,-0.0012142248985185233,-74707799207.45605,0.9185159806366724,False,False
