protocol,target,source,source_set,model,n_cycles,seed,k,repeat,adapter_type,n_test,MAE,SMAPE,R2,weight_hust,weight_sandia,weight_luh,adapter_slope,adapter_intercept,selected_source,calibration_MAE,selected_model,weight_matr
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,4,linear,124,650.8126217263526,62.49481574762748,-4.3966385522512885,,,,-0.4513308961830127,2079.0890813900487,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,4,none,124,901.2555699408992,78.88508330240623,-6.904537154581789,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,4,residual_mean,124,484.5032188558341,55.14511241324714,-1.5331535887671395,,,,1.0,-477.06922242871667,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,4,linear,124,484.0290773647529,68.41417974659274,-1.765711311199249,,,,2.9176811964555722,-3872.6482954228754,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,4,none,124,801.5138073711062,74.57279831088272,-5.346531303939493,1.0,0.0,0.0,1.0,0.0,hust,483.50496999476974,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,4,residual_mean,124,519.3837683870537,57.14845067018335,-1.8156888356933258,1.0,0.0,0.0,1.0,-322.51425177344106,hust,483.50496999476974,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,4,linear,124,487.70442227342505,72.02917085417522,-1.674040247906174,1.0,0.0,0.0,10.97158163557122,-16437.729445742407,hust,483.50496999476974,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,4,none,124,16129807.587269342,69.525889794635,-139869092105.313,1.0,0.0,0.0,1.0,0.0,hust,337.67005537861576,pls,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,4,residual_mean,124,16129708.43853304,63.2386353630414,-139869059541.59796,1.0,0.0,0.0,1.0,-116.4026074013755,hust,337.67005537861576,pls,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,4,linear,124,16129894.639142154,62.26450057094508,-139869092136.55502,1.0,0.0,0.0,2.056088729075535,-1605.4904690450858,hust,337.67005537861576,pls,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,4,none,124,550.2314643510285,59.492560805212435,-2.122255212775799,0.75,0.0,0.25,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,4,residual_mean,124,533.665254980436,58.34211228455965,-1.9487389906323709,0.75,0.0,0.25,1.0,-20.139313352484898,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,4,linear,124,487.70442628082486,72.0291717841875,-1.6740402604409517,0.75,0.0,0.25,14.628775514094862,-17924.797499074622,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,5,none,124,1723.6997985433698,93.62278407595818,-122.45010382166696,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,5,residual_mean,124,844.738035284376,67.13155045611529,-101.19181545804207,,,,1.0,-1185.2355461942882,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,5,linear,124,388.50982171990773,51.64632513609221,-1.0499493444430468,,,,-0.4102610013378088,1624.9006544829804,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,5,none,124,4315.17779959364,96.1141850611932,-4456.372996361322,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,5,residual_mean,124,3474.7494770780622,72.08496012411852,-4388.095378939126,,,,1.0,-1162.592153819165,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,5,linear,124,591.7283083127928,76.77095324405518,-3.72289223339582,,,,-0.7286142396871815,2242.7643353446642,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,5,none,124,908.8297464288387,77.95987881541454,-6.4469522692366725,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,5,residual_mean,124,296.4116251032467,40.754532409875175,-0.2078929010117314,,,,1.0,-901.0986342078907,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,5,linear,124,520.296373824473,81.91816873885047,-2.3433240173284062,,,,3.363598611779848,-4939.303634249423,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,5,none,124,964.5405657276971,80.54250755111009,-7.2387367007638765,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,5,residual_mean,124,319.5616016520088,41.19793251300484,-0.22883336642126562,,,,1.0,-870.0258443035582,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,5,linear,124,270.57519491700475,35.29403413957664,0.04657801507338177,,,,0.16334487445886495,533.4010860481801,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,5,none,124,804.6955950228496,73.29548092263009,-4.804602603603635,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,5,residual_mean,124,278.04185303846873,37.36200016410481,-0.039342372702385164,,,,1.0,-766.1547046716494,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,5,linear,124,350.78566805681464,42.07917480559714,-0.8830714710436782,,,,-1.388449603717521,2992.2014061291916,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,5,none,124,903.6040183612915,71.34485216424478,-8.027942145053997,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,5,residual_mean,124,501.27272992164757,84.41266546108743,-2.0007892957969933,,,,1.0,-954.5105474674477,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,5,linear,124,290.5525788769222,37.35309784864829,-0.092502310437375,,,,-0.07152684674513735,933.423905707345,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,5,none,124,889.3052178307022,77.43080226523361,-5.976344626435678,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,5,residual_mean,124,281.5050090150716,37.05745592203668,-0.016532315084821114,,,,1.0,-826.868197930357,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,5,linear,124,329.88368615337924,45.517422729502975,-0.2810072477077237,,,,1.560114139573766,-1742.2449234468872,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,5,none,124,385.30783718878024,55.941617758506446,-1.0670852871826675,0.0,0.0,1.0,1.0,0.0,luh,400.7854979265527,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,5,residual_mean,124,275.21455285983455,35.74705594031713,-0.007535939092623067,0.0,0.0,1.0,1.0,400.7854979265527,luh,400.7854979265527,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,5,linear,124,279.4515062878209,38.56686617638474,-0.018903399728928294,0.0,0.0,1.0,-7116265.287228607,2893577473.7890177,luh,400.7854979265527,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,5,none,124,328.2771726898814,43.675141651750664,-0.5387015496509744,0.0,1.0,0.0,1.0,0.0,sandia,353.6988147989039,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,5,residual_mean,124,315.8473956143296,39.20611441536015,-0.2716522364790057,0.0,1.0,0.0,1.0,295.1907803297637,sandia,353.6988147989039,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,5,linear,124,409.78051316555343,62.929746998196315,-1.051880627951434,0.0,1.0,0.0,-2.522120243558489,2099.2532418676005,sandia,353.6988147989039,gaussian_process,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,5,none,124,263.6540797926784,34.3980925933396,0.06740075071444185,0.35000000000000003,0.0,0.6499999999999999,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,5,residual_mean,124,260.48462483580846,34.0176130033995,0.07254305803171035,0.35000000000000003,0.0,0.6499999999999999,1.0,-13.990481056147178,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,5,linear,124,310.1898343503667,57.4849136626496,-0.15492245873193466,0.35000000000000003,0.0,0.6499999999999999,12.957799541284924,-9836.013198645147,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,6,none,124,1647.2951014078305,93.3750096878281,-116.37218493732652,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,6,residual_mean,124,1048.389033943076,194.39328902666858,-89.50766447853188,,,,1.0,-3080.0720351556565,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,6,linear,124,320.748761898057,39.13278729436203,-0.7814028024853998,,,,0.08282574878476627,712.3261275590429,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,6,none,124,3909.613131768634,95.47778047676084,-4314.436418876881,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,6,residual_mean,124,3034.185471879497,198.80522968942472,-3870.3485914935154,,,,1.0,-11220.603855980482,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,6,linear,124,340.8153945070897,40.30804687721161,-1.3516917185456654,,,,0.016407505511621727,853.3912435756179,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,6,none,124,908.1341010132985,78.39789063250525,-6.49074590006155,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,6,residual_mean,124,432.1859628247251,50.6227102791937,-0.9268954679281685,,,,1.0,-574.2259592226931,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,6,linear,124,422.7385656073931,48.348533664334134,-1.2408018164355985,,,,-0.7435312360232054,2266.0316849747373,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,6,none,124,960.849965296578,80.89158755831488,-7.262048743712272,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,6,residual_mean,124,394.15293379747095,47.979057148437995,-0.6190745846821171,,,,1.0,-695.7155031545888,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,6,linear,124,463.6051350452682,51.15998623139458,-1.707878115710515,,,,-0.832605643838244,2512.289087552854,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,6,none,124,807.6855005630205,73.94883545013397,-4.918476580207212,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,6,residual_mean,124,446.8648959403545,52.17359635417199,-0.9396160577182442,,,,1.0,-444.01067481780285,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,6,linear,124,384.06352235704384,44.01997743505043,-1.266018725859086,,,,-1.4193603177914798,3182.1523957186587,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,6,none,124,893.9969682888707,71.03806177547322,-8.07545898658244,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,6,residual_mean,124,529.3582966626353,78.2882581959439,-2.3060120208336627,,,,1.0,-777.0328635632175,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,6,linear,124,503.8341602668819,53.398114160361295,-2.080650346683128,,,,-0.3974208005352634,1782.8084830840978,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,6,none,124,888.9010455947266,77.94393392157285,-6.043912984817469,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,6,residual_mean,124,399.2559909330915,48.060073288809356,-0.5854819288389224,,,,1.0,-592.0276978843347,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,6,linear,124,444.26431864731984,49.17127303946163,-1.6879596493137474,,,,-1.1222496437683698,2902.951797298579,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,6,none,124,797.4227649852427,74.14291358834237,-4.699497923879352,1.0,0.0,0.0,1.0,0.0,hust,584.9628211641846,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,6,residual_mean,124,336.7281912089717,41.91116814777834,-0.22450622437564882,1.0,0.0,0.0,1.0,-578.6425553084923,hust,584.9628211641846,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,6,linear,124,320.81050402680324,58.69268070283219,-0.2502561787687667,1.0,0.0,0.0,6.344245353735028,-9308.160342108973,hust,584.9628211641846,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,6,none,124,420.2646142238508,49.317301473754696,-0.7476926975542191,0.0,0.0,1.0,1.0,0.0,luh,274.0126274643043,xgboost,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,6,residual_mean,124,357.3450520570091,43.54522719928697,-0.3588886926754178,0.0,0.0,1.0,1.0,-90.31240082795466,luh,274.0126274643043,xgboost,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,6,linear,124,376.07355794455003,65.545266839072,-0.7237454530986094,0.0,0.0,1.0,5.924622661306584,-5729.558879688489,luh,274.0126274643043,xgboost,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,6,none,124,379.94925295246003,46.222128914219404,-0.4731996424375009,0.55,0.0,0.44999999999999996,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,6,residual_mean,124,361.68555858509177,44.5865316459571,-0.3668732049799994,0.55,0.0,0.44999999999999996,1.0,-26.56992956153663,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,6,linear,124,320.81050971007437,58.69268189274754,-0.25025619263538545,0.55,0.0,0.44999999999999996,11.534991551472872,-11418.793001509142,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,7,none,124,1721.8728938297252,93.48140900366916,-116.80883532015793,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,7,residual_mean,124,831.2333578565671,65.47556088633341,-96.15360221792828,,,,1.0,-1230.5427830926778,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,7,linear,124,313.55151483200865,34.55557184188883,-2.643083172738224,,,,0.17348168238069628,343.5967138230687,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,7,none,124,4316.767217630147,96.35012751538802,-4252.848897728052,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,7,residual_mean,124,3495.7443625413616,72.34504597579318,-4189.641320322163,,,,1.0,-1123.182526614964,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,7,linear,124,654.3578313301291,36.301726548811544,-84.67668875774442,,,,0.1430455134694885,416.92110268196967,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,7,none,124,901.2445460486407,77.50134771963707,-6.0212310995192615,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,7,residual_mean,124,322.3145258152669,50.007308299124986,-0.40366713996233106,,,,1.0,-1089.2116036368038,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,7,linear,124,292.7303722066609,40.93671002232113,-0.22152535089544867,,,,0.6593149445169101,-488.51176062337066,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,7,none,124,951.7260445512229,79.81979782562246,-6.722486800299443,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,7,residual_mean,124,319.23455016153065,50.40814902502877,-0.5436444820973676,,,,1.0,-1187.8259694801186,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,7,linear,124,273.1799049094714,36.90613419080465,-0.19950346447347567,,,,0.5242887972059719,-302.13449814557396,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,7,none,124,799.3890172786705,72.90563315465924,-4.519901939677189,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,7,residual_mean,124,278.90163778419145,38.54720171961465,-0.20704450080422498,,,,1.0,-926.363727949177,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,42,5,7,linear,124,295.25617719162085,45.551711700532714,-0.327385377133133,,,,1.4324322311604731,-1618.412585494532,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,7,none,124,899.458107373647,71.32335406517146,-7.608629708848618,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,7,residual_mean,124,504.5548535248691,92.99574168234206,-1.9641642588825436,,,,1.0,-1081.2841361399192,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,42,5,7,linear,124,266.80376059526793,34.32823185580937,-0.07954472526212908,,,,0.12166014959029944,460.45186942373795,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,7,none,124,880.9092297838217,76.90530870554339,-5.588134837982231,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,7,residual_mean,124,279.9267003790111,40.37510161160244,-0.19021835632449147,,,,1.0,-1035.0887014929926,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,42,5,7,linear,124,267.9555535737965,36.37598450618833,-0.09924772537967197,,,,0.7225747448403733,-560.9443323908636,,,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,7,none,124,390.6868692863443,56.166690099196146,-1.048201673925226,0.0,0.0,1.0,1.0,0.0,luh,267.38550190696475,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,7,residual_mean,124,282.7097143889324,36.693217369362976,-0.08643146454351514,0.0,0.0,1.0,1.0,267.38550190696475,luh,267.38550190696475,,
source_expert_select,matr,,hust+sandia+luh,source_primary_experts,100,42,5,7,linear,124,84936.72818879159,46.3055003266701,-3147309.2322149943,0.0,0.0,1.0,2266392074.4915195,-921547875177.4025,luh,267.38550190696475,,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,7,none,124,332.12297863909873,43.94323189778302,-0.5302200361439435,0.0,1.0,0.0,1.0,0.0,sandia,258.322827258315,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,7,residual_mean,124,329.0596358762076,43.348088821553475,-0.5074706953872241,0.0,1.0,0.0,1.0,7.148587343118765,sandia,258.322827258315,gaussian_process,
source_model_select,matr,,hust+sandia+luh,source_model_experts,100,42,5,7,linear,124,283.65364199505314,36.7071018006213,-0.06204402737476,0.0,1.0,0.0,-0.340208455241228,900.8684889754286,sandia,258.322827258315,gaussian_process,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,7,none,124,270.6196879277915,35.05129103008907,-0.005722974224050548,0.25,0.0,0.75,1.0,0.0,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,7,residual_mean,124,272.49314287852025,35.27494500688983,-0.03549409851218277,0.25,0.0,0.75,1.0,-20.19310732516444,,,,
source_expert_convex,matr,,hust+sandia+luh,source_primary_experts,100,42,5,7,linear,124,263.49985310506185,34.18101984370066,0.014000082778886536,0.25,0.0,0.75,2.857252001740838,-1309.4846454995186,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,8,none,124,1724.071809424376,93.88121094489539,-117.84355612378256,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,8,residual_mean,124,847.9091734876534,66.07254411612203,-97.51212673003286,,,,1.0,-1176.0096763453353,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,42,5,8,linear,124,300.31553249246997,34.10648881940387,-1.8733436132962304,,,,0.14670298816557598,416.9334421437276,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,8,none,124,4320.5016542756375,95.53748892584844,-4291.421243043237,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,8,residual_mean,124,3658.504123974918,81.01956866630398,-4241.3646376910865,,,,1.0,-854.2487727535648,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,42,5,8,linear,124,719.871588175371,36.01401100718414,-114.01076151261658,,,,0.164793942370117,436.1853215838289,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,8,none,124,905.1533751057987,77.67937822382565,-6.128413344612045,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,8,residual_mean,124,297.68304855630646,43.008583403880614,-0.21490452614760636,,,,1.0,-992.2726430192859,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,42,5,8,linear,124,289.6784827598792,37.484743089188,-0.1331051344802776,,,,-0.15054332421422473,944.1753505741447,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,8,none,124,960.1830606691559,80.19816455002785,-6.911063836779308,,,,1.0,0.0,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,42,5,8,residual_mean,124,297.19225998241814,39.692179101040324,-0.16482843105960265,,,,1.0,-978.0919697553811,,,,
